t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.],Setpoint T [K]
1562356350.9258568,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356372.9514637,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356394.9771283,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356417.0030446,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356439.0290718,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356461.054886,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356483.0807512,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356505.1065981,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356527.1322603,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356549.158178,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356571.18409,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356593.209824,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356615.2355616,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356637.2612064,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356659.2870622,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356681.313093,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356703.3389525,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356725.3648133,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356747.3907523,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356769.4165418,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356791.4424973,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356813.4683878,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356835.4941669,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356857.520147,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356879.5456207,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356901.571293,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356923.5969887,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356945.6227663,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356967.6484706,+0.5726,+295.4,+0.5298,0,000,+001.65
1562356989.673982,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357011.6996424,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357033.725507,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357055.7497704,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357077.7755573,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357099.8013747,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357121.8269756,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357143.8528821,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357165.8786056,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357187.9038575,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357209.9295597,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357231.9550915,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357253.980666,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357276.0064948,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357298.0304182,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357320.0560248,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357342.0818098,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357364.1070602,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357386.132745,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357408.1586113,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357430.1844954,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357452.2105896,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357474.2359478,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357496.2616997,+0.5726,+295.4,+0.5298,0,000,+001.65
1562357518.287152,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357540.3126976,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357562.3383765,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357584.3637831,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357606.3895106,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357628.4153519,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357650.4410837,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357672.4665155,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357694.492498,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357716.5182307,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357738.5441523,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357760.569994,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357782.5960042,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357804.6219525,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357826.6478934,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357848.6735375,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357870.6993935,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357892.7253006,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357914.7506223,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357936.7765527,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357958.802206,+0.5726,+295.4,+0.5299,0,000,+001.65
1562357980.8281095,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358002.8540864,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358024.87926,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358046.9023726,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358068.9280307,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358090.9539087,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358112.9799922,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358135.005918,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358157.0320926,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358179.0580997,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358201.0839744,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358223.1100156,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358245.1360834,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358267.1618927,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358289.1878521,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358311.2137625,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358333.23964,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358355.265662,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358377.2914107,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358399.3174634,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358421.343348,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358443.3692086,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358465.3953538,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358487.4213285,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358509.4465506,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358531.4725847,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358553.496515,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358575.5225432,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358597.5486832,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358619.574635,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358641.600732,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358663.6266274,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358685.6524825,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358707.6785629,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358729.7045956,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358751.7304866,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358773.7564828,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358795.7824059,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358817.808351,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358839.8342814,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358861.8601496,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358883.8857539,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358905.910655,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358927.935863,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358949.9619217,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358971.9880686,+0.5726,+295.4,+0.5299,0,000,+001.65
1562358994.0139294,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359016.0401425,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359038.0660455,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359060.0920854,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359082.118265,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359104.143997,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359126.1699088,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359148.195975,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359170.2219374,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359192.2479844,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359214.2737653,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359236.2996693,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359258.3258305,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359280.3514524,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359302.3773909,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359324.4033182,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359346.4286299,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359368.4545946,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359390.4802318,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359412.5059948,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359434.5318666,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359456.5577083,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359478.5836396,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359500.6094725,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359522.6351888,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359544.6610432,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359566.6869304,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359588.712644,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359610.7385118,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359632.7644095,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359654.7903476,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359676.816262,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359698.8419,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359720.8677957,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359742.8937435,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359764.9194324,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359786.9447598,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359808.9705677,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359830.9962626,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359853.0221393,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359875.0479352,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359897.0739453,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359919.099904,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359941.1257896,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359963.1517148,+0.5726,+295.4,+0.5299,0,000,+001.65
1562359985.1776495,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360007.2034402,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360029.2294939,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360051.2552557,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360073.2811651,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360095.307252,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360117.3327918,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360139.3588324,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360161.3848307,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360183.4106102,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360205.436732,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360227.462764,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360249.4885287,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360271.5145588,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360293.5404687,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360315.5663843,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360337.5925014,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360359.6184266,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360381.6423967,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360403.668453,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360425.6942706,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360447.720166,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360469.7462108,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360491.7719212,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360513.7977967,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360535.8237274,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360557.8496697,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360579.873639,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360601.89942,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360623.9254465,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360645.9513113,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360667.977044,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360690.003198,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360712.0284386,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360734.0543203,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360756.0803125,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360778.1058228,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360800.1316605,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360822.157687,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360844.1834872,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360866.2096536,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360888.2357965,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360910.2614582,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360932.2874265,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360954.313258,+0.5726,+295.4,+0.5298,0,000,+001.65
1562360976.339255,+0.5726,+295.4,+0.5299,0,000,+001.65
1562360998.3653011,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361020.391145,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361042.4171953,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361064.4432397,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361086.4691854,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361108.4951317,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361130.5210717,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361152.546753,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361174.5726838,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361196.5986953,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361218.6246612,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361240.6506445,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361262.6764922,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361284.7024298,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361306.7279716,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361328.7537925,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361350.7797115,+0.5726,+295.4,+0.5298,0,000,+001.65
1562361372.8053594,+0.5726,+295.4,+0.5298,0,000,+001.65
