t,Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.],Setpoint T [K]
1561370633.6236343,+1.5982,+002.13,+1.6858,0,000,+000.95
1561370655.6493323,+1.5983,+002.12,+1.6858,0,000,+000.95
1561370677.6750495,+1.5983,+002.13,+1.6858,0,000,+000.95
1561370699.7007625,+1.5982,+002.12,+1.6858,0,000,+000.95
1561370721.7263563,+1.5983,+002.13,+1.6857,0,000,+000.95
1561370743.7521355,+1.5982,+002.13,+1.6858,0,000,+000.95
1561370765.7775495,+1.5982,+002.13,+1.6857,0,000,+324.9
1561370787.8029156,+1.5982,+002.13,+1.6857,0,000,+324.9
1561370809.8286703,+1.5982,+002.13,+1.6857,0,000,+324.9
1561370831.854176,+1.5982,+002.13,+1.6857,0,000,+324.9
1561370853.8798034,+1.5981,+002.13,+1.6857,0,000,+324.9
1561370875.9054878,+1.5982,+002.13,+1.6857,0,000,+324.9
1561370897.931028,+1.5982,+002.13,+1.6857,0,000,+324.9
1561370919.9568021,+1.5982,+002.13,+1.6858,0,000,+324.9
1561370941.9825196,+1.5982,+002.13,+1.6857,0,000,+324.9
1561370964.008134,+1.5983,+002.12,+1.6858,0,000,+324.9
1561370986.0339084,+1.5983,+002.13,+1.6859,0,000,+324.9
1561371008.0596173,+1.5983,+002.12,+1.6859,0,000,+324.9
1561371030.0853314,+1.5984,+002.12,+1.6858,0,000,+324.9
1561371052.1107855,+1.5983,+002.12,+1.6858,0,000,+324.9
1561371074.1360328,+1.5983,+002.12,+1.6858,0,000,+324.9
1561371096.1616912,+1.5983,+002.13,+1.6858,0,000,+324.9
1561371118.187346,+1.5983,+002.12,+1.6859,0,000,+324.9
1561371140.212785,+1.5983,+002.13,+1.6857,0,000,+324.9
1561371162.2384753,+1.5982,+002.13,+1.6857,0,000,+324.9
1561371184.2639923,+1.5982,+002.13,+1.6858,0,000,+324.9
1561371206.2894676,+1.5983,+002.12,+1.6858,0,000,+324.9
1561371228.3149543,+1.5983,+002.12,+1.6858,0,000,+324.9
1561371250.340224,+1.5983,+002.12,+1.6858,0,000,+324.9
1561371272.3656573,+1.5983,+002.13,+1.6858,0,000,+324.9
1561371294.3913183,+1.5982,+002.13,+1.6858,0,000,+324.9
1561371316.4166815,+1.5982,+002.12,+1.6858,0,000,+324.9
1561371338.4423153,+1.5983,+002.12,+1.6859,0,000,+324.9
1561371360.4675844,+1.5983,+002.13,+1.6858,0,000,+324.9
1561371382.4930108,+1.5983,+002.13,+1.6857,0,000,+324.9
1561371404.5183866,+1.5982,+002.13,+1.6857,0,000,+324.9
1561371426.5438652,+1.5982,+002.13,+1.6857,0,000,+324.9
1561371448.5693514,+1.5982,+002.13,+1.6857,0,000,+324.9
1561371470.5950122,+1.5982,+002.13,+1.6857,0,000,+324.9
1561371492.6204379,+1.5981,+002.13,+1.6857,0,000,+324.9
1561371514.6460643,+1.5982,+002.13,+1.6858,0,000,+324.9
1561371536.6716886,+1.5982,+002.13,+1.6857,0,000,+324.9
1561371558.6971493,+1.5983,+002.13,+1.6857,0,000,+324.9
1561371580.7228112,+1.5983,+002.13,+1.6858,0,000,+324.9
1561371602.7484639,+1.5983,+002.12,+1.6857,0,000,+324.9
1561371624.7740083,+1.5983,+002.12,+1.6859,0,000,+324.9
1561371646.7996352,+1.5983,+002.12,+1.6859,0,000,+324.9
1561371668.8254044,+1.5983,+002.12,+1.6858,0,000,+324.9
1561371690.8507917,+1.5982,+002.12,+1.6858,0,000,+324.9
1561371712.876434,+1.5982,+002.13,+1.6858,0,000,+324.9
1561371734.901928,+1.5983,+002.13,+1.6858,0,000,+324.9
1561371756.9275277,+1.5983,+002.13,+1.6858,0,000,+324.9
1561371778.9532874,+1.5983,+002.13,+1.6858,0,000,+324.9
1561371800.97881,+1.5983,+002.13,+1.6857,0,000,+324.9
1561371823.0045145,+1.5983,+002.13,+1.6858,0,000,+324.9
1561371845.0300453,+1.5983,+002.12,+1.6857,0,000,+324.9
1561371867.0556295,+1.5982,+002.13,+1.6857,0,000,+324.9
1561371889.0814164,+1.5982,+002.13,+1.6857,0,000,+324.9
1561371911.1065216,+1.5982,+002.13,+1.6858,0,000,+324.9
1561371933.1318512,+1.5982,+002.13,+1.6857,0,000,+324.9
1561371955.1574955,+1.5983,+002.12,+1.6858,0,000,+324.9
1561371977.1827736,+1.5983,+002.12,+1.6858,0,000,+324.9
1561371999.2084427,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372021.2340658,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372043.2594514,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372065.2841938,+1.5983,+002.13,+1.6858,0,000,+324.9
1561372087.3098898,+1.5983,+002.12,+1.6859,0,000,+324.9
1561372109.3353324,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372131.3610137,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372153.3863597,+1.5983,+002.13,+1.6857,0,000,+324.9
1561372175.4100506,+1.5982,+002.13,+1.6858,0,000,+324.9
1561372197.4349766,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372219.4603484,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372241.486048,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372263.5115407,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372285.5370536,+1.5983,+002.13,+1.6858,0,000,+324.9
1561372307.5627735,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372329.5883846,+1.5983,+002.13,+1.6858,0,000,+324.9
1561372351.6139493,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372373.6395864,+1.5983,+002.12,+1.6859,0,000,+324.9
1561372395.6652093,+1.5984,+002.12,+1.6859,0,000,+324.9
1561372417.6908834,+1.5983,+002.13,+1.6858,0,000,+324.9
1561372439.7163274,+1.5983,+002.12,+1.6858,0,000,+324.9
1561372461.7419202,+1.5983,+002.13,+1.6858,0,000,+324.9
1561372483.7675397,+1.5983,+002.13,+1.6858,0,000,+324.9
1561372505.793348,+1.5982,+002.13,+1.6858,0,000,+324.9
1561372527.818727,+1.5982,+002.12,+1.6858,0,000,+324.9
1561372549.844352,+1.5983,+002.13,+1.6858,0,000,+324.9
1561372571.869777,+1.5983,+002.12,+1.6858,0,000,+000.95
1561372593.895307,+1.5984,+002.12,+1.6859,0,000,+000.95
1561372615.9207819,+1.5983,+002.13,+1.6858,0,000,+000.95
1561372637.94649,+1.5983,+002.12,+1.6858,0,000,+000.95
1561372659.9722598,+1.5983,+002.13,+1.6857,0,000,+000.95
1561372681.99805,+1.5982,+002.13,+1.6857,0,000,+000.95
1561372704.0236456,+1.5983,+002.13,+1.6857,0,000,+000.95
1561372726.0494528,+1.5982,+002.13,+1.6857,0,000,+000.95
1561372748.0751932,+1.5982,+002.13,+1.6857,0,000,+000.95
1561372770.1008463,+1.5982,+002.13,+1.6857,0,000,+000.95
1561372792.1266418,+1.5982,+002.13,+1.6857,0,000,+000.95
1561372814.152076,+1.5983,+002.13,+1.6857,0,000,+000.95
1561372836.177803,+1.5981,+002.13,+1.6858,0,000,+000.95
1561372858.2035823,+1.5982,+002.13,+1.6857,0,000,+000.95
1561372880.2292519,+1.5982,+002.13,+1.6857,0,000,+000.95
1561372902.2549636,+1.5982,+002.13,+1.6857,0,000,+000.95
1561372924.2806919,+1.5983,+002.13,+1.6858,0,000,+000.95
1561372946.3062615,+1.5982,+002.13,+1.6858,0,000,+000.95
1561372968.3319974,+1.5984,+002.12,+1.6858,0,000,+000.95
1561372990.357274,+1.5983,+002.12,+1.6859,0,000,+000.95
1561373012.3827856,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373034.4083927,+1.5983,+002.12,+1.6858,0,000,+000.95
1561373056.4339008,+1.5983,+002.12,+1.6858,0,000,+000.95
1561373078.459643,+1.5983,+002.12,+1.6858,0,000,+000.95
1561373100.485124,+1.5983,+002.13,+1.6858,0,000,+000.95
1561373122.5106342,+1.5983,+002.12,+1.6858,0,000,+000.95
1561373144.5362763,+1.5983,+002.13,+1.6858,0,000,+000.95
1561373166.5618644,+1.5983,+002.12,+1.6859,0,000,+000.95
1561373188.5873146,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373210.6130664,+1.5983,+002.12,+1.6859,0,000,+000.95
1561373232.6384625,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373254.663988,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373276.689447,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373298.7148204,+1.5984,+002.12,+1.6858,0,000,+000.95
1561373320.74051,+1.5983,+002.12,+1.6859,0,000,+000.95
1561373342.7661638,+1.5985,+002.11,+1.6860,0,000,+000.95
1561373364.7916567,+1.5985,+002.12,+1.6860,0,000,+000.95
1561373386.8173325,+1.5984,+002.12,+1.6860,0,000,+000.95
1561373408.8429458,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373430.868187,+1.5984,+002.12,+1.6860,0,000,+000.95
1561373452.8939462,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373474.9193301,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373496.9443135,+1.5984,+002.12,+1.6860,0,000,+000.95
1561373518.9701364,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373540.99584,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373563.0208564,+1.5984,+002.12,+1.6860,0,000,+000.95
1561373585.0465991,+1.5983,+002.12,+1.6859,0,000,+000.95
1561373607.0721784,+1.5984,+002.12,+1.6860,0,000,+000.95
1561373629.0977166,+1.5984,+002.12,+1.6860,0,000,+000.95
1561373651.123157,+1.5983,+002.12,+1.6860,0,000,+000.95
1561373673.1487787,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373695.1745293,+1.5983,+002.12,+1.6859,0,000,+000.95
1561373717.199982,+1.5983,+002.12,+1.6859,0,000,+000.95
1561373739.2256408,+1.5983,+002.13,+1.6857,0,000,+000.95
1561373761.251188,+1.5982,+002.12,+1.6858,0,000,+000.95
1561373783.27673,+1.5984,+002.12,+1.6858,0,000,+000.95
1561373805.3023274,+1.5983,+002.13,+1.6858,0,000,+000.95
1561373827.3278313,+1.5983,+002.12,+1.6858,0,000,+000.95
1561373849.3533735,+1.5984,+002.12,+1.6859,0,000,+000.95
1561373871.3790147,+1.5983,+002.12,+1.6859,0,000,+000.95
1561373893.4044387,+1.5983,+002.12,+1.6857,0,000,+000.95
1561373915.4300644,+1.5983,+002.13,+1.6858,0,000,+000.95
1561373937.4557161,+1.5983,+002.12,+1.6858,0,000,+000.95
1561373959.4813318,+1.5983,+002.12,+1.6858,0,000,+000.95
1561373981.5069842,+1.5982,+002.13,+1.6857,0,000,+000.95
1561374003.532598,+1.5983,+002.12,+1.6858,0,000,+000.95
1561374025.5581334,+1.5983,+002.13,+1.6858,0,000,+000.95
1561374047.583775,+1.5984,+002.12,+1.6860,0,000,+000.95
1561374069.6094034,+1.5984,+002.12,+1.6859,0,000,+000.95
1561374091.6349542,+1.5985,+002.11,+1.6861,0,000,+000.95
1561374113.6606705,+1.5985,+002.11,+1.6860,0,000,+000.95
1561374135.6861684,+1.5985,+002.12,+1.6860,0,000,+000.95
1561374157.7117887,+1.5985,+002.12,+1.6860,0,000,+000.95
1561374179.7374372,+1.5984,+002.12,+1.6860,0,000,+000.95
1561374201.7628472,+1.5984,+002.12,+1.6860,0,000,+000.95
1561374223.7884762,+1.5985,+002.12,+1.6859,0,000,+000.95
1561374245.8140788,+1.5984,+002.12,+1.6860,0,000,+000.95
1561374267.8394651,+1.5984,+002.12,+1.6859,0,000,+000.95
1561374289.8651156,+1.5983,+002.13,+1.6858,0,000,+000.95
1561374311.8894172,+1.5982,+002.13,+1.6858,0,000,+000.95
1561374333.915212,+1.5983,+002.12,+1.6857,0,000,+000.95
1561374355.940264,+1.5983,+002.12,+1.6859,0,000,+000.95
1561374377.9660916,+1.5983,+002.12,+1.6859,0,000,+000.95
1561374399.992124,+1.5984,+002.12,+1.6859,0,000,+000.95
1561374422.0182357,+1.5984,+002.12,+1.6860,0,000,+000.95
1561374444.0438042,+1.5984,+002.12,+1.6859,0,000,+000.95
1561374466.0698652,+1.5983,+002.12,+1.6859,0,000,+000.95
1561374488.0957952,+1.5984,+002.12,+1.6859,0,000,+000.95
1561374510.1216772,+1.5985,+002.12,+1.6861,0,000,+000.95
1561374532.147797,+1.5985,+002.11,+1.6861,0,000,+000.95
1561374554.1732385,+1.5986,+002.11,+1.6861,0,000,+000.95
1561374576.1992307,+1.5985,+002.12,+1.6861,0,000,+000.95
1561374598.2252002,+1.5985,+002.12,+1.6861,0,000,+000.95
1561374620.249332,+1.5984,+002.12,+1.6860,0,000,+000.95
1561374642.2753341,+1.5984,+002.12,+1.6860,0,000,+000.95
1561374664.301134,+1.5984,+002.12,+1.6859,0,000,+324.9
1561374686.3268204,+1.5985,+002.11,+1.6861,0,000,+324.9
1561374708.3528588,+1.5985,+002.11,+1.6860,0,000,+324.9
1561374730.378562,+1.5984,+002.12,+1.6860,0,000,+324.9
1561374752.404234,+1.5985,+002.12,+1.6860,0,000,+324.9
1561374774.4303262,+1.5984,+002.12,+1.6860,0,000,+324.9
1561374796.4562175,+1.5984,+002.12,+1.6858,0,000,+324.9
1561374818.4820898,+1.5983,+002.12,+1.6858,0,000,+324.9
1561374840.507689,+1.5983,+002.12,+1.6858,0,000,+324.9
1561374862.5334444,+1.5983,+002.12,+1.6858,0,000,+324.9
1561374884.5594547,+1.5983,+002.12,+1.6858,0,000,+324.9
1561374906.5854657,+1.5983,+002.12,+1.6858,0,000,+324.9
1561374928.610997,+1.5983,+002.12,+1.6859,0,000,+324.9
1561374950.6368487,+1.5984,+002.12,+1.6858,0,000,+324.9
1561374972.662603,+1.5983,+002.13,+1.6858,0,000,+324.9
1561374994.6877413,+1.5983,+002.12,+1.6859,0,000,+324.9
1561375016.713192,+1.5983,+002.12,+1.6859,0,000,+324.9
1561375038.7389767,+1.5983,+002.12,+1.6858,0,000,+324.9
1561375060.7648504,+1.5983,+002.12,+1.6859,0,000,+324.9
1561375082.7906873,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375104.8164082,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375126.842371,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375148.8682907,+1.5983,+002.12,+1.6858,0,000,+324.9
1561375170.8938124,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375192.9174242,+1.5984,+002.12,+1.6861,0,000,+324.9
1561375214.9414177,+1.5986,+002.11,+1.6861,0,000,+324.9
1561375236.9674165,+1.5985,+002.11,+1.6861,0,000,+324.9
1561375258.9933152,+1.5985,+002.11,+1.6861,0,000,+324.9
1561375281.0190942,+1.5985,+002.12,+1.6861,0,000,+324.9
1561375303.0448315,+1.5985,+002.12,+1.6861,0,000,+324.9
1561375325.070615,+1.5985,+002.12,+1.6860,0,000,+324.9
1561375347.0964444,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375369.1223211,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375391.1479597,+1.5983,+002.12,+1.6858,0,000,+324.9
1561375413.1738439,+1.5983,+002.12,+1.6858,0,000,+324.9
1561375435.1993265,+1.5983,+002.12,+1.6858,0,000,+324.9
1561375457.2250175,+1.5983,+002.12,+1.6858,0,000,+324.9
1561375479.2508461,+1.5983,+002.12,+1.6859,0,000,+324.9
1561375501.276569,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375523.3021712,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375545.3278844,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375567.353599,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375589.3792381,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375611.4049237,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375633.4298828,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375655.4554744,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375677.4813125,+1.5984,+002.12,+1.6860,0,000,+324.9
1561375699.5066652,+1.5984,+002.12,+1.6860,0,000,+324.9
1561375721.532439,+1.5985,+002.12,+1.6860,0,000,+324.9
1561375743.5582476,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375765.5839412,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375787.6098232,+1.5984,+002.12,+1.6860,0,000,+324.9
1561375809.6355693,+1.5985,+002.12,+1.6860,0,000,+324.9
1561375831.6612132,+1.5985,+002.11,+1.6860,0,000,+324.9
1561375853.6870527,+1.5985,+002.11,+1.6860,0,000,+324.9
1561375875.7127707,+1.5984,+002.12,+1.6860,0,000,+324.9
1561375897.7387202,+1.5983,+002.12,+1.6859,0,000,+324.9
1561375919.7644262,+1.5984,+002.12,+1.6859,0,000,+324.9
1561375941.790144,+1.5984,+002.12,+1.6860,0,000,+324.9
1561375963.8160665,+1.5984,+002.12,+1.6860,0,000,+324.9
1561375985.841898,+1.5985,+002.12,+1.6859,0,000,+324.9
1561376007.867553,+1.5985,+002.12,+1.6860,0,000,+324.9
1561376029.8921165,+1.5985,+002.11,+1.6860,0,000,+324.9
1561376051.9176543,+1.5985,+002.12,+1.6860,0,000,+324.9
1561376073.9434297,+1.5985,+002.11,+1.6861,0,000,+324.9
1561376095.9691935,+1.5985,+002.11,+1.6860,0,000,+324.9
1561376117.9948335,+1.5984,+002.12,+1.6859,0,000,+324.9
1561376140.020687,+1.5984,+002.12,+1.6861,0,000,+324.9
1561376162.046384,+1.5984,+002.12,+1.6860,0,000,+324.9
1561376184.0719507,+1.5984,+002.12,+1.6859,0,000,+324.9
1561376206.0975547,+1.5984,+002.12,+1.6860,0,000,+324.9
1561376228.123117,+1.5985,+002.12,+1.6860,0,000,+324.9
1561376250.1486568,+1.5984,+002.12,+1.6859,0,000,+324.9
1561376272.1741836,+1.5984,+002.12,+1.6860,0,000,+324.9
1561376294.1993065,+1.5984,+002.12,+1.6859,0,000,+324.9
1561376316.2247663,+1.5983,+002.12,+1.6858,0,000,+324.9
1561376338.2503514,+1.5982,+002.12,+1.6859,0,000,+324.9
1561376360.2759554,+1.5983,+002.12,+1.6858,0,000,+324.9
1561376382.3016462,+1.5983,+002.12,+1.6858,0,000,+324.9
1561376404.3272197,+1.5983,+002.12,+1.6859,0,000,+324.9
1561376426.352791,+1.5984,+002.12,+1.6860,0,000,+324.9
1561376448.3785334,+1.5985,+002.12,+1.6859,0,000,+324.9
1561376470.4038262,+1.5985,+002.12,+1.6860,0,000,+324.9
1561376492.4288387,+1.5985,+002.12,+1.6860,0,000,+324.9
1561376514.4541514,+1.5984,+002.11,+1.6860,0,000,+324.9
1561376536.4797661,+1.5984,+002.11,+1.6860,0,000,+324.9
1561376558.5055268,+1.5984,+002.12,+1.6860,0,000,+324.9
1561376580.531012,+1.5984,+002.12,+1.6859,0,000,+324.9
1561376602.5566564,+1.5984,+002.12,+1.6860,0,000,+324.9
1561376624.5823667,+1.5985,+002.12,+1.6860,0,000,+324.9
1561376646.6080124,+1.5985,+002.12,+1.6860,0,000,+324.9
1561376668.6335762,+1.5986,+002.12,+1.6861,0,000,+324.9
1561376690.6592836,+1.5985,+002.12,+1.6861,0,000,+324.9
1561376712.6848612,+1.5985,+002.11,+1.6860,0,000,+324.9
1561376734.710598,+1.5985,+002.12,+1.6861,0,000,+324.9
1561376756.7363153,+1.5985,+002.11,+1.6861,0,000,+324.9
1561376778.7619083,+1.5985,+002.11,+1.6861,0,000,+324.9
1561376800.7875817,+1.5985,+002.12,+1.6860,0,000,+324.9
1561376822.8132415,+1.5985,+002.11,+1.6861,0,000,+324.9
1561376844.8386762,+1.5985,+002.12,+1.6860,0,000,+324.9
1561376866.864352,+1.5984,+002.12,+1.6860,0,000,+324.9
1561376888.889715,+1.5984,+002.12,+1.6859,0,000,+324.9
1561376910.915221,+1.5983,+002.12,+1.6859,0,000,+324.9
1561376932.9410026,+1.5983,+002.12,+1.6858,0,000,+324.9
1561376954.966488,+1.5983,+002.13,+1.6858,0,000,+324.9
1561376976.992225,+1.5983,+002.12,+1.6859,0,000,+324.9
1561376999.0179863,+1.5983,+002.12,+1.6859,0,000,+324.9
1561377021.0435057,+1.5984,+002.12,+1.6860,0,000,+324.9
1561377043.069363,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377065.0949762,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377087.1203094,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377109.1459653,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377131.1713116,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377153.1967194,+1.5984,+002.12,+1.6860,0,000,+324.9
1561377175.2222824,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377197.2477436,+1.5984,+002.12,+1.6860,0,000,+324.9
1561377219.2734087,+1.5984,+002.12,+1.6860,0,000,+324.9
1561377241.2989802,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377263.3245006,+1.5984,+002.12,+1.6860,0,000,+324.9
1561377285.3501623,+1.5984,+002.12,+1.6860,0,000,+324.9
1561377307.3754692,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377329.400652,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377351.426153,+1.5983,+002.12,+1.6859,0,000,+324.9
1561377373.4513764,+1.5983,+002.13,+1.6858,0,000,+324.9
1561377395.4771123,+1.5983,+002.12,+1.6858,0,000,+324.9
1561377417.5025873,+1.5983,+002.12,+1.6858,0,000,+324.9
1561377439.5281804,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377461.5536993,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377483.5793147,+1.5984,+002.12,+1.6860,0,000,+324.9
1561377505.604991,+1.5985,+002.11,+1.6860,0,000,+324.9
1561377527.63073,+1.5984,+002.12,+1.6861,0,000,+324.9
1561377549.656341,+1.5985,+002.12,+1.6860,0,000,+324.9
1561377571.68202,+1.5985,+002.12,+1.6860,0,000,+324.9
1561377593.707731,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377615.7334344,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377637.7590673,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377659.7848096,+1.5984,+002.12,+1.6860,0,000,+324.9
1561377681.8103623,+1.5985,+002.11,+1.6861,0,000,+324.9
1561377703.8361425,+1.5986,+002.11,+1.6861,0,000,+324.9
1561377725.8618264,+1.5985,+002.11,+1.6861,0,000,+324.9
1561377747.8871415,+1.5985,+002.12,+1.6861,0,000,+324.9
1561377769.912548,+1.5985,+002.12,+1.6861,0,000,+324.9
1561377791.9379745,+1.5985,+002.11,+1.6861,0,000,+324.9
1561377813.963606,+1.5986,+002.11,+1.6861,0,000,+324.9
1561377835.989242,+1.5986,+002.11,+1.6861,0,000,+324.9
1561377858.014849,+1.5985,+002.11,+1.6861,0,000,+324.9
1561377880.0406325,+1.5985,+002.12,+1.6860,0,000,+324.9
1561377902.066307,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377924.0918548,+1.5984,+002.12,+1.6859,0,000,+324.9
1561377946.1175683,+1.5983,+002.12,+1.6859,0,000,+324.9
1561377968.1432464,+1.5983,+002.12,+1.6858,0,000,+324.9
1561377990.1689181,+1.5983,+002.13,+1.6857,0,000,+324.9
1561378012.1946118,+1.5982,+002.13,+1.6857,0,000,+324.9
1561378034.2200444,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378056.2457232,+1.5984,+002.12,+1.6859,0,000,+324.9
1561378078.2713795,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378100.296843,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378122.3226051,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378144.3481123,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378166.3736598,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378188.3993294,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378210.4245932,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378232.450181,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378254.4759579,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378276.501516,+1.5984,+002.12,+1.6859,0,000,+324.9
1561378298.5272949,+1.5984,+002.12,+1.6860,0,000,+324.9
1561378320.552612,+1.5984,+002.12,+1.6860,0,000,+324.9
1561378342.5781667,+1.5985,+002.12,+1.6861,0,000,+324.9
1561378364.6038806,+1.5984,+002.12,+1.6860,0,000,+324.9
1561378386.629597,+1.5984,+002.12,+1.6859,0,000,+324.9
1561378408.6551242,+1.5984,+002.12,+1.6859,0,000,+324.9
1561378430.6807585,+1.5984,+002.12,+1.6860,0,000,+324.9
1561378452.7063923,+1.5984,+002.12,+1.6859,0,000,+324.9
1561378474.7321208,+1.5984,+002.12,+1.6860,0,000,+324.9
1561378496.7578542,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378518.7833836,+1.5984,+002.12,+1.6859,0,000,+324.9
1561378540.8091137,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378562.8348167,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378584.8604136,+1.5983,+002.12,+1.6859,0,000,+324.9
1561378606.8860993,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378628.9094124,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378650.9349473,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378672.9606988,+1.5983,+002.13,+1.6858,0,000,+324.9
1561378694.9863036,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378717.012105,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378739.0378802,+1.5983,+002.13,+1.6858,0,000,+324.9
1561378761.0634625,+1.5984,+002.12,+1.6859,0,000,+324.9
1561378783.0892754,+1.5984,+002.12,+1.6859,0,000,+324.9
1561378805.1149113,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378827.1404219,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378849.166148,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378871.191659,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378893.2173803,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378915.2430263,+1.5983,+002.12,+1.6858,0,000,+324.9
1561378937.2682729,+1.5983,+002.12,+1.6860,0,000,+324.9
1561378959.2939975,+1.5984,+002.12,+1.6861,0,000,+324.9
1561378981.3196726,+1.5985,+002.12,+1.6861,0,000,+324.9
1561379003.3452742,+1.5984,+002.12,+1.6861,0,000,+324.9
1561379025.3705902,+1.5985,+002.12,+1.6861,0,000,+324.9
1561379047.396028,+1.5985,+002.12,+1.6861,0,000,+324.9
1561379069.4214733,+1.5985,+002.12,+1.6860,0,000,+324.9
1561379091.4470906,+1.5984,+002.12,+1.6859,0,000,+000.95
1561379113.472541,+1.5985,+002.12,+1.6860,0,000,+000.95
1561379135.4979892,+1.5984,+002.12,+1.6860,0,000,+000.95
1561379157.5235584,+1.5985,+002.12,+1.6860,0,000,+000.95
1561379179.5492117,+1.5985,+002.12,+1.6859,0,000,+000.95
1561379201.5749176,+1.5984,+002.12,+1.6860,0,000,+000.95
1561379223.6006207,+1.5984,+002.12,+1.6859,0,000,+000.95
1561379245.626237,+1.5984,+002.12,+1.6860,0,000,+000.95
1561379267.6517766,+1.5985,+002.11,+1.6860,0,000,+000.95
1561379289.6773062,+1.5985,+002.12,+1.6861,0,000,+000.95
1561379311.7026896,+1.5985,+002.11,+1.6861,0,000,+000.95
1561379333.7279675,+1.5985,+002.12,+1.6860,0,000,+000.95
1561379355.753422,+1.5984,+002.12,+1.6861,0,000,+000.95
1561379377.7790854,+1.5985,+002.11,+1.6860,0,000,+000.95
1561379399.804781,+1.5985,+002.12,+1.6861,0,000,+000.95
1561379421.830368,+1.5985,+002.12,+1.6860,0,000,+000.95
1561379443.8560028,+1.5985,+002.12,+1.6859,0,000,+000.95
