t,Sensor T [K],Sensor V [V],Control T [K],Control V [V],Heater Range [a.u.],Heater % [a.u.],Setpoint T [K]
1560576794.1098807,+061.20,+1.0505,+036.41,+1.0941,0,000,+001.31
1560576820.14029,+061.22,+1.0505,+036.41,+1.0940,0,000,+001.31
1560576846.1706133,+061.23,+1.0505,+036.43,+1.0940,0,000,+001.31
1560576872.2008975,+061.24,+1.0505,+036.45,+1.0940,0,000,+001.31
1560576898.2312405,+061.26,+1.0504,+036.48,+1.0940,0,000,+001.31
1560576924.2613904,+061.28,+1.0504,+036.49,+1.0939,0,000,+001.31
1560576950.2917645,+061.30,+1.0504,+036.51,+1.0939,0,000,+001.31
1560576976.3220315,+061.32,+1.0503,+036.52,+1.0939,0,000,+001.31
1560577002.3524764,+061.35,+1.0503,+036.54,+1.0938,0,000,+001.31
1560577028.3827908,+061.37,+1.0502,+036.57,+1.0938,0,000,+001.31
1560577054.413033,+061.38,+1.0502,+036.57,+1.0938,0,000,+001.31
1560577080.4430587,+061.41,+1.0502,+036.59,+1.0938,0,000,+001.31
1560577106.4734688,+061.43,+1.0501,+036.59,+1.0937,0,000,+001.31
1560577132.5039186,+061.45,+1.0501,+036.61,+1.0937,0,000,+001.31
1560577158.5341067,+061.46,+1.0501,+036.63,+1.0937,0,000,+001.31
1560577184.5645118,+061.48,+1.0500,+036.65,+1.0937,0,000,+001.31
1560577210.59443,+061.50,+1.0500,+036.65,+1.0936,0,000,+001.31
1560577236.6248233,+061.52,+1.0499,+036.68,+1.0936,0,000,+001.31
1560577262.65521,+061.53,+1.0499,+036.70,+1.0936,0,000,+001.31
1560577288.6855266,+061.55,+1.0499,+036.72,+1.0935,0,000,+001.31
1560577314.7159014,+061.57,+1.0498,+036.73,+1.0935,0,000,+001.31
1560577340.7461305,+061.60,+1.0498,+036.74,+1.0935,0,000,+001.31
1560577366.7766194,+061.61,+1.0497,+036.76,+1.0935,0,000,+001.31
1560577392.806637,+061.64,+1.0497,+036.77,+1.0935,0,000,+001.31
1560577418.8370142,+061.66,+1.0497,+036.79,+1.0934,0,000,+001.31
1560577444.8673508,+061.68,+1.0497,+036.81,+1.0934,0,000,+001.31
1560577470.8975534,+061.69,+1.0496,+036.81,+1.0934,0,000,+001.31
1560577496.927781,+061.71,+1.0496,+036.83,+1.0933,0,000,+001.31
1560577522.9576397,+061.73,+1.0496,+036.85,+1.0933,0,000,+001.31
1560577548.988601,+061.75,+1.0495,+036.86,+1.0933,0,000,+001.31
1560577575.0190105,+061.78,+1.0495,+036.89,+1.0932,0,000,+001.31
1560577601.0497358,+061.79,+1.0494,+036.90,+1.0932,0,000,+001.31
1560577627.0803185,+061.81,+1.0494,+036.92,+1.0932,0,000,+001.31
1560577653.1106462,+061.82,+1.0494,+036.94,+1.0932,0,000,+001.31
1560577679.1414833,+061.85,+1.0493,+036.95,+1.0932,0,000,+001.31
1560577705.171724,+061.88,+1.0493,+036.97,+1.0931,0,000,+001.31
1560577731.2024539,+061.90,+1.0492,+036.97,+1.0931,0,000,+001.31
1560577757.2328646,+061.92,+1.0492,+036.99,+1.0931,0,000,+001.31
1560577783.2635446,+061.93,+1.0492,+037.01,+1.0930,0,000,+001.31
1560577809.294093,+061.94,+1.0492,+037.03,+1.0930,0,000,+001.31
1560577835.3241253,+061.97,+1.0491,+037.04,+1.0930,0,000,+001.31
1560577861.3544378,+061.99,+1.0491,+037.07,+1.0929,0,000,+001.31
1560577887.3844097,+062.01,+1.0490,+037.08,+1.0929,0,000,+001.31
1560577913.4129713,+062.02,+1.0490,+037.10,+1.0929,0,000,+001.31
1560577939.4423203,+062.04,+1.0490,+037.12,+1.0929,0,000,+001.31
1560577965.4729602,+062.07,+1.0489,+037.12,+1.0929,0,000,+001.31
1560577991.5036645,+062.10,+1.0489,+037.14,+1.0928,0,000,+001.31
1560578017.5344307,+062.12,+1.0488,+037.15,+1.0928,0,000,+001.31
1560578043.565121,+062.14,+1.0488,+037.17,+1.0928,0,000,+001.31
1560578069.5956173,+062.16,+1.0488,+037.19,+1.0927,0,000,+001.31
1560578095.6263404,+062.17,+1.0487,+037.21,+1.0927,0,000,+001.31
1560578121.65694,+062.19,+1.0487,+037.22,+1.0927,0,000,+001.31
1560578147.6873796,+062.22,+1.0486,+037.23,+1.0926,0,000,+001.31
1560578173.7178864,+062.24,+1.0486,+037.25,+1.0926,0,000,+001.31
1560578199.7483296,+062.24,+1.0486,+037.27,+1.0926,0,000,+001.31
1560578225.7790873,+062.27,+1.0485,+037.29,+1.0926,0,000,+001.31
1560578251.8093598,+062.29,+1.0485,+037.30,+1.0925,0,000,+001.31
1560578277.8399394,+062.32,+1.0484,+037.32,+1.0925,0,000,+001.31
1560578303.8700345,+062.34,+1.0484,+037.33,+1.0925,0,000,+001.31
1560578329.9003084,+062.36,+1.0484,+037.34,+1.0925,0,000,+001.31
1560578355.9307914,+062.38,+1.0484,+037.36,+1.0924,0,000,+001.31
1560578381.961093,+062.40,+1.0483,+037.37,+1.0924,0,000,+001.31
1560578407.9915822,+062.42,+1.0483,+037.39,+1.0924,0,000,+001.31
1560578434.0218565,+062.43,+1.0483,+037.41,+1.0924,0,000,+001.31
1560578460.052513,+062.45,+1.0482,+037.42,+1.0923,0,000,+001.31
1560578486.0828636,+062.47,+1.0482,+037.44,+1.0923,0,000,+001.31
1560578512.1132162,+062.49,+1.0481,+037.45,+1.0923,0,000,+001.31
1560578538.1436052,+062.51,+1.0481,+037.48,+1.0922,0,000,+001.31
1560578564.1735775,+062.53,+1.0480,+037.50,+1.0922,0,000,+001.31
1560578590.2037747,+062.56,+1.0480,+037.50,+1.0922,0,000,+001.31
1560578616.2341082,+062.59,+1.0480,+037.52,+1.0922,0,000,+001.31
1560578642.2647016,+062.62,+1.0479,+037.52,+1.0922,0,000,+001.31
1560578668.295014,+062.64,+1.0479,+037.55,+1.0921,0,000,+001.31
1560578694.325704,+062.65,+1.0479,+037.57,+1.0921,0,000,+001.31
1560578720.3561563,+062.66,+1.0478,+037.57,+1.0921,0,000,+001.31
1560578746.386661,+062.67,+1.0478,+037.59,+1.0920,0,000,+001.31
1560578772.4162695,+062.70,+1.0478,+037.61,+1.0920,0,000,+001.31
1560578798.4447527,+062.72,+1.0477,+037.63,+1.0920,0,000,+001.31
1560578824.4752822,+062.74,+1.0477,+037.65,+1.0919,0,000,+001.31
1560578850.5057063,+062.76,+1.0476,+037.66,+1.0919,0,000,+001.31
1560578876.5363863,+062.78,+1.0476,+037.68,+1.0919,0,000,+001.31
1560578902.5667133,+062.80,+1.0475,+037.70,+1.0919,0,000,+001.31
1560578928.5971599,+062.83,+1.0475,+037.70,+1.0919,0,000,+001.31
1560578954.6273816,+062.86,+1.0475,+037.72,+1.0918,0,000,+001.31
1560578980.6578948,+062.88,+1.0474,+037.74,+1.0918,0,000,+001.31
1560579006.6883736,+062.90,+1.0474,+037.74,+1.0918,0,000,+001.31
1560579032.7185643,+062.91,+1.0474,+037.77,+1.0917,0,000,+001.31
1560579058.7491152,+062.92,+1.0473,+037.77,+1.0917,0,000,+001.31
1560579084.7791133,+062.94,+1.0473,+037.79,+1.0917,0,000,+001.31
1560579110.8096783,+062.97,+1.0473,+037.81,+1.0917,0,000,+001.31
1560579136.8398101,+062.99,+1.0472,+037.83,+1.0916,0,000,+001.31
1560579162.870308,+063.01,+1.0472,+037.85,+1.0916,0,000,+001.31
1560579188.900618,+063.02,+1.0471,+037.86,+1.0916,0,000,+001.31
1560579214.9284623,+063.05,+1.0471,+037.88,+1.0916,0,000,+001.31
1560579240.9588122,+063.08,+1.0470,+037.89,+1.0916,0,000,+001.31
1560579266.9889889,+063.11,+1.0470,+037.90,+1.0915,0,000,+001.31
1560579293.0194066,+063.13,+1.0470,+037.92,+1.0915,0,000,+001.31
1560579319.049731,+063.13,+1.0470,+037.92,+1.0915,0,000,+001.31
1560579345.080116,+063.15,+1.0469,+037.94,+1.0914,0,000,+001.31
1560579371.1102622,+063.17,+1.0469,+037.95,+1.0914,0,000,+001.31
1560579397.1405396,+063.19,+1.0468,+037.97,+1.0914,0,000,+001.31
1560579423.170761,+063.21,+1.0468,+037.99,+1.0914,0,000,+001.31
1560579449.200979,+063.23,+1.0468,+038.01,+1.0913,0,000,+001.31
1560579475.2313132,+063.25,+1.0467,+038.02,+1.0913,0,000,+001.31
1560579501.2614768,+063.27,+1.0467,+038.04,+1.0913,0,000,+001.31
1560579527.2917833,+063.30,+1.0466,+038.05,+1.0913,0,000,+001.31
1560579553.321854,+063.33,+1.0466,+038.06,+1.0913,0,000,+001.31
1560579579.3520823,+063.34,+1.0465,+038.08,+1.0912,0,000,+001.31
1560579605.3824227,+063.35,+1.0465,+038.10,+1.0912,0,000,+001.31
1560579631.4125886,+063.39,+1.0465,+038.11,+1.0912,0,000,+001.31
1560579657.4429004,+063.40,+1.0465,+038.12,+1.0911,0,000,+001.31
1560579683.472976,+063.42,+1.0464,+038.15,+1.0911,0,000,+001.31
1560579709.5032523,+063.44,+1.0464,+038.15,+1.0911,0,000,+001.31
1560579735.5334702,+063.46,+1.0464,+038.17,+1.0910,0,000,+001.31
1560579761.5637183,+063.48,+1.0463,+038.19,+1.0910,0,000,+001.31
1560579787.5939436,+063.50,+1.0463,+038.21,+1.0910,0,000,+001.31
1560579813.624065,+063.52,+1.0462,+038.22,+1.0910,0,000,+001.31
1560579839.654341,+063.55,+1.0462,+038.23,+1.0909,0,000,+001.31
1560579865.6845553,+063.58,+1.0461,+038.25,+1.0909,0,000,+001.31
1560579891.7129285,+063.60,+1.0461,+038.26,+1.0909,0,000,+001.31
1560579917.7417233,+063.62,+1.0460,+038.28,+1.0909,0,000,+001.31
1560579943.771836,+063.64,+1.0460,+038.30,+1.0908,0,000,+001.31
1560579969.8012867,+063.66,+1.0460,+038.30,+1.0908,0,000,+001.31
1560579995.831074,+063.68,+1.0459,+038.32,+1.0908,0,000,+001.31
1560580021.8609068,+063.70,+1.0459,+038.34,+1.0908,0,000,+001.31
1560580047.8909779,+063.72,+1.0459,+038.36,+1.0907,0,000,+001.31
1560580073.9203386,+063.75,+1.0458,+038.38,+1.0907,0,000,+001.31
1560580099.9495819,+063.77,+1.0458,+038.40,+1.0907,0,000,+001.31
1560580125.9799068,+063.78,+1.0457,+038.41,+1.0906,0,000,+001.31
1560580152.0101066,+063.81,+1.0457,+038.43,+1.0906,0,000,+001.31
1560580178.0403802,+063.83,+1.0457,+038.43,+1.0906,0,000,+001.31
1560580204.0707028,+063.86,+1.0456,+038.45,+1.0906,0,000,+001.31
1560580230.1008773,+063.89,+1.0456,+038.46,+1.0905,0,000,+001.31
1560580256.1312647,+063.90,+1.0455,+038.48,+1.0905,0,000,+001.31
1560580282.1614914,+063.91,+1.0455,+038.50,+1.0905,0,000,+001.31
1560580308.191861,+063.93,+1.0455,+038.51,+1.0904,0,000,+001.31
1560580334.221986,+063.95,+1.0454,+038.52,+1.0904,0,000,+001.31
1560580360.2523634,+063.98,+1.0454,+038.54,+1.0904,0,000,+001.31
1560580386.2827044,+063.99,+1.0453,+038.57,+1.0904,0,000,+001.31
1560580412.3128798,+064.02,+1.0453,+038.59,+1.0903,0,000,+001.31
1560580438.3431816,+064.04,+1.0452,+038.60,+1.0903,0,000,+001.31
1560580464.3733132,+064.06,+1.0452,+038.61,+1.0903,0,000,+001.31
1560580490.40366,+064.10,+1.0452,+038.64,+1.0903,0,000,+001.31
1560580516.4338994,+064.12,+1.0451,+038.64,+1.0902,0,000,+001.31
1560580542.4642866,+064.13,+1.0451,+038.65,+1.0902,0,000,+001.31
1560580568.4946976,+064.15,+1.0451,+038.68,+1.0902,0,000,+001.31
1560580594.5249393,+064.18,+1.0450,+038.69,+1.0901,0,000,+001.31
1560580620.5552697,+064.20,+1.0450,+038.70,+1.0901,0,000,+001.31
1560580646.5853527,+064.22,+1.0449,+038.72,+1.0901,0,000,+001.31
1560580672.615707,+064.24,+1.0449,+038.75,+1.0901,0,000,+001.31
1560580698.6458552,+064.26,+1.0448,+038.77,+1.0900,0,000,+001.31
1560580724.6762328,+064.28,+1.0448,+038.79,+1.0900,0,000,+001.31
1560580750.7062614,+064.30,+1.0448,+038.79,+1.0900,0,000,+001.31
1560580776.7357292,+064.33,+1.0447,+038.81,+1.0900,0,000,+001.31
1560580802.7631304,+064.35,+1.0447,+038.83,+1.0899,0,000,+001.31
1560580828.7930796,+064.38,+1.0446,+038.83,+1.0899,0,000,+001.31
1560580854.8231125,+064.40,+1.0446,+038.86,+1.0899,0,000,+001.31
1560580880.8523242,+064.42,+1.0446,+038.88,+1.0898,0,000,+001.31
1560580906.882604,+064.44,+1.0445,+038.89,+1.0898,0,000,+001.31
1560580932.911999,+064.46,+1.0445,+038.90,+1.0898,0,000,+001.31
1560580958.9409716,+064.48,+1.0444,+038.92,+1.0898,0,000,+001.31
1560580984.9712498,+064.50,+1.0444,+038.94,+1.0897,0,000,+001.31
1560581011.00143,+064.53,+1.0444,+038.97,+1.0897,0,000,+001.31
1560581037.0316627,+064.55,+1.0443,+038.99,+1.0896,0,000,+001.31
1560581063.0619378,+064.56,+1.0443,+039.01,+1.0896,0,000,+001.31
1560581089.0923495,+064.59,+1.0442,+039.02,+1.0896,0,000,+001.31
1560581115.122563,+064.62,+1.0442,+039.03,+1.0896,0,000,+001.31
1560581141.1529076,+064.65,+1.0441,+039.06,+1.0895,0,000,+001.31
1560581167.1831748,+064.67,+1.0441,+039.07,+1.0895,0,000,+001.31
1560581193.213489,+064.69,+1.0441,+039.08,+1.0895,0,000,+001.31
1560581219.2439187,+064.71,+1.0440,+039.10,+1.0894,0,000,+001.31
1560581245.2741997,+064.73,+1.0440,+039.13,+1.0894,0,000,+001.31
1560581271.304682,+064.75,+1.0439,+039.14,+1.0894,0,000,+001.31
1560581297.334924,+064.77,+1.0439,+039.17,+1.0893,0,000,+001.31
1560581323.365237,+064.79,+1.0439,+039.19,+1.0893,0,000,+001.31
1560581349.3955753,+064.81,+1.0438,+039.21,+1.0893,0,000,+001.31
1560581375.4258723,+064.84,+1.0438,+039.24,+1.0892,0,000,+001.31
1560581401.4562511,+064.86,+1.0437,+039.25,+1.0892,0,000,+001.31
1560581427.4863145,+064.89,+1.0437,+039.28,+1.0892,0,000,+001.31
1560581453.5167296,+064.91,+1.0436,+039.29,+1.0891,0,000,+001.31
1560581479.5471115,+064.94,+1.0436,+039.30,+1.0891,0,000,+001.31
1560581505.577469,+064.96,+1.0436,+039.32,+1.0891,0,000,+001.31
1560581531.6075482,+064.98,+1.0435,+039.35,+1.0890,0,000,+001.31
1560581557.6378608,+065.00,+1.0435,+039.37,+1.0890,0,000,+001.31
1560581583.6681037,+065.02,+1.0434,+039.39,+1.0889,0,000,+001.31
1560581609.698412,+065.05,+1.0434,+039.42,+1.0889,0,000,+001.31
1560581635.7289374,+065.07,+1.0433,+039.45,+1.0888,0,000,+001.31
1560581661.7572455,+065.10,+1.0433,+039.48,+1.0888,0,000,+001.31
1560581687.78764,+065.12,+1.0433,+039.50,+1.0888,0,000,+001.31
1560581713.8176944,+065.14,+1.0432,+039.52,+1.0887,0,000,+001.31
1560581739.8480215,+065.16,+1.0432,+039.55,+1.0887,0,000,+001.31
1560581765.878279,+065.18,+1.0431,+039.57,+1.0887,0,000,+001.31
1560581791.9084866,+065.23,+1.0431,+039.59,+1.0886,0,000,+001.31
1560581817.93879,+065.24,+1.0430,+039.62,+1.0886,0,000,+001.31
1560581843.9678447,+065.26,+1.0430,+039.63,+1.0885,0,000,+001.31
1560581869.9981482,+065.29,+1.0430,+039.66,+1.0885,0,000,+001.31
1560581896.0283654,+065.31,+1.0429,+039.67,+1.0885,0,000,+001.31
1560581922.0586736,+065.33,+1.0429,+039.69,+1.0884,0,000,+001.31
1560581948.089077,+065.35,+1.0428,+039.71,+1.0884,0,000,+001.31
1560581974.1193795,+065.38,+1.0428,+039.74,+1.0884,0,000,+001.31
1560582000.1495686,+065.41,+1.0427,+039.76,+1.0883,0,000,+001.31
1560582026.1796217,+065.44,+1.0427,+039.78,+1.0883,0,000,+001.31
1560582052.2099917,+065.46,+1.0426,+039.79,+1.0883,0,000,+001.31
1560582078.2402112,+065.50,+1.0426,+039.81,+1.0882,0,000,+001.31
1560582104.2704654,+065.53,+1.0425,+039.84,+1.0882,0,000,+001.31
1560582130.300493,+065.55,+1.0425,+039.85,+1.0882,0,000,+001.31
1560582156.3306396,+065.57,+1.0424,+039.88,+1.0881,0,000,+001.31
1560582182.3608284,+065.59,+1.0424,+039.90,+1.0881,0,000,+001.31
1560582208.3907173,+065.62,+1.0423,+039.92,+1.0880,0,000,+001.31
1560582234.4210107,+065.66,+1.0423,+039.95,+1.0880,0,000,+001.31
1560582260.451285,+065.67,+1.0422,+039.97,+1.0880,0,000,+001.31
1560582286.4815266,+065.69,+1.0422,+039.99,+1.0879,0,000,+001.31
1560582312.5117824,+065.74,+1.0421,+040.01,+1.0879,0,000,+001.31
1560582338.5419962,+065.76,+1.0420,+040.04,+1.0879,0,000,+001.31
1560582364.5723467,+065.79,+1.0420,+040.06,+1.0878,0,000,+001.31
1560582390.6026037,+065.83,+1.0419,+040.08,+1.0878,0,000,+001.31
1560582416.6330004,+065.86,+1.0419,+040.10,+1.0877,0,000,+001.31
1560582442.6631727,+065.88,+1.0418,+040.12,+1.0877,0,000,+001.31
1560582468.6935403,+065.90,+1.0418,+040.15,+1.0877,0,000,+001.31
1560582494.7236323,+065.93,+1.0417,+040.17,+1.0876,0,000,+001.31
1560582520.7538855,+065.96,+1.0417,+040.20,+1.0875,0,000,+001.31
1560582546.7841835,+065.99,+1.0416,+040.23,+1.0875,0,000,+001.31
1560582572.813257,+066.02,+1.0416,+040.26,+1.0875,0,000,+001.31
1560582598.8435042,+066.05,+1.0415,+040.29,+1.0874,0,000,+001.31
1560582624.8735538,+066.09,+1.0414,+040.32,+1.0874,0,000,+001.31
1560582650.9038892,+066.12,+1.0414,+040.34,+1.0873,0,000,+001.31
1560582676.9321833,+066.15,+1.0413,+040.37,+1.0873,0,000,+001.31
1560582702.962571,+066.19,+1.0412,+040.41,+1.0872,0,000,+001.31
1560582728.9928892,+066.23,+1.0412,+040.44,+1.0872,0,000,+001.31
1560582755.0231724,+066.25,+1.0412,+040.47,+1.0871,0,000,+001.31
1560582781.053401,+066.29,+1.0411,+040.50,+1.0870,0,000,+001.31
1560582807.0836205,+066.32,+1.0410,+040.53,+1.0870,0,000,+001.31
1560582833.1139932,+066.35,+1.0410,+040.57,+1.0869,0,000,+001.31
1560582859.1442497,+066.39,+1.0409,+040.60,+1.0869,0,000,+001.31
1560582885.17267,+066.44,+1.0408,+040.65,+1.0868,0,000,+001.31
1560582911.2028356,+066.47,+1.0407,+040.68,+1.0867,0,000,+001.31
1560582937.2330015,+066.51,+1.0407,+040.72,+1.0867,0,000,+001.31
1560582963.263146,+066.55,+1.0406,+040.76,+1.0866,0,000,+001.31
1560582989.2934697,+066.60,+1.0405,+040.80,+1.0865,0,000,+001.31
1560583015.3238099,+066.66,+1.0404,+040.83,+1.0865,0,000,+001.31
1560583041.3540177,+066.70,+1.0403,+040.88,+1.0864,0,000,+001.31
1560583067.384338,+066.74,+1.0402,+040.93,+1.0863,0,000,+001.31
1560583093.4145582,+066.79,+1.0401,+040.97,+1.0862,0,000,+001.31
1560583119.4449525,+066.85,+1.0400,+041.03,+1.0861,0,000,+001.31
1560583145.4752831,+066.91,+1.0399,+041.07,+1.0861,0,000,+001.31
1560583171.5055711,+066.96,+1.0398,+041.13,+1.0860,0,000,+001.31
1560583197.5359545,+067.03,+1.0397,+041.18,+1.0859,0,000,+001.31
1560583223.5660076,+067.11,+1.0396,+041.24,+1.0858,0,000,+001.31
1560583249.596375,+067.19,+1.0394,+041.29,+1.0857,0,000,+001.31
1560583275.626606,+067.27,+1.0392,+041.35,+1.0856,0,000,+001.31
1560583301.6569183,+067.37,+1.0390,+041.39,+1.0855,0,000,+001.31
1560583327.6872094,+067.48,+1.0389,+041.45,+1.0854,0,000,+001.31
1560583353.7175364,+067.60,+1.0386,+041.50,+1.0853,0,000,+001.31
1560583379.74787,+067.74,+1.0384,+041.55,+1.0852,0,000,+001.31
1560583405.7781177,+067.89,+1.0381,+041.59,+1.0852,0,000,+001.31
1560583431.8085194,+068.05,+1.0378,+041.64,+1.0851,0,000,+001.31
1560583457.8387551,+068.20,+1.0375,+041.68,+1.0850,0,000,+001.31
1560583483.869078,+068.35,+1.0372,+041.71,+1.0850,0,000,+001.31
1560583509.8972566,+068.49,+1.0370,+041.76,+1.0849,0,000,+001.31
1560583535.9271379,+068.63,+1.0367,+041.79,+1.0848,0,000,+001.31
1560583561.9569037,+068.75,+1.0365,+041.84,+1.0848,0,000,+001.31
1560583587.9870725,+068.88,+1.0362,+041.87,+1.0847,0,000,+001.31
1560583614.0175083,+068.99,+1.0360,+041.90,+1.0847,0,000,+001.31
1560583640.0475109,+069.11,+1.0358,+041.94,+1.0846,0,000,+001.31
1560583666.0779846,+069.22,+1.0356,+041.97,+1.0845,0,000,+001.31
1560583692.1081958,+069.32,+1.0354,+042.02,+1.0845,0,000,+001.31
1560583718.13859,+069.41,+1.0353,+042.05,+1.0844,0,000,+001.31
1560583744.1689026,+069.50,+1.0351,+042.08,+1.0843,0,000,+001.31
1560583770.1991177,+069.59,+1.0349,+042.13,+1.0842,0,000,+001.31
1560583796.2295501,+069.68,+1.0348,+042.17,+1.0842,0,000,+001.31
1560583822.259667,+069.76,+1.0346,+042.21,+1.0841,0,000,+001.31
1560583848.2900088,+069.84,+1.0345,+042.25,+1.0840,0,000,+001.31
1560583874.320057,+069.92,+1.0343,+042.29,+1.0840,0,000,+001.31
1560583900.3504162,+070.01,+1.0341,+042.33,+1.0839,0,000,+001.31
1560583926.3807795,+070.09,+1.0340,+042.37,+1.0838,0,000,+001.31
1560583952.4110208,+070.17,+1.0338,+042.41,+1.0838,0,000,+001.31
1560583978.4415033,+070.26,+1.0337,+042.46,+1.0837,0,000,+001.31
1560584004.4717636,+070.33,+1.0336,+042.50,+1.0836,0,000,+001.31
1560584030.5022507,+070.41,+1.0334,+042.55,+1.0835,0,000,+001.31
1560584056.532615,+070.48,+1.0333,+042.59,+1.0834,0,000,+001.31
1560584082.563036,+070.56,+1.0331,+042.64,+1.0834,0,000,+001.31
1560584108.5934715,+070.65,+1.0330,+042.69,+1.0833,0,000,+001.31
1560584134.623848,+070.75,+1.0328,+042.73,+1.0832,0,000,+001.31
1560584160.6540418,+070.83,+1.0326,+042.77,+1.0832,0,000,+001.31
1560584186.6843045,+070.93,+1.0324,+042.82,+1.0831,0,000,+001.31
1560584212.7146828,+071.03,+1.0323,+042.85,+1.0830,0,000,+001.31
1560584238.7449958,+071.12,+1.0321,+042.88,+1.0830,0,000,+001.31
1560584264.7753477,+071.21,+1.0319,+042.91,+1.0829,0,000,+001.31
1560584290.8055012,+071.30,+1.0318,+042.95,+1.0829,0,000,+001.31
1560584316.8357902,+071.38,+1.0316,+042.98,+1.0828,0,000,+001.31
1560584342.866114,+071.45,+1.0315,+043.01,+1.0827,0,000,+001.31
1560584368.8959436,+071.53,+1.0313,+043.04,+1.0827,0,000,+001.31
1560584394.9250677,+071.61,+1.0312,+043.08,+1.0826,0,000,+001.31
1560584420.9550118,+071.68,+1.0311,+043.10,+1.0826,0,000,+001.31
1560584446.9857416,+071.75,+1.0309,+043.14,+1.0825,0,000,+001.31
1560584473.0152714,+071.82,+1.0308,+043.17,+1.0825,0,000,+001.31
1560584499.045929,+071.89,+1.0307,+043.20,+1.0824,0,000,+001.31
1560584525.0766056,+071.96,+1.0305,+043.24,+1.0824,0,000,+001.31
1560584551.1070156,+072.02,+1.0304,+043.26,+1.0823,0,000,+001.31
1560584577.1376681,+072.09,+1.0303,+043.29,+1.0822,0,000,+001.31
1560584603.1681676,+072.14,+1.0302,+043.33,+1.0822,0,000,+001.31
1560584629.1987653,+072.21,+1.0301,+043.35,+1.0822,0,000,+001.31
1560584655.229246,+072.27,+1.0300,+043.38,+1.0821,0,000,+001.31
1560584681.2598886,+072.31,+1.0299,+043.42,+1.0821,0,000,+001.31
1560584707.2902803,+072.37,+1.0298,+043.44,+1.0820,0,000,+001.31
1560584733.3207607,+072.43,+1.0297,+043.47,+1.0819,0,000,+001.31
1560584759.3513277,+072.48,+1.0296,+043.50,+1.0819,0,000,+001.31
1560584785.3817594,+072.53,+1.0295,+043.54,+1.0818,0,000,+001.31
1560584811.4124715,+072.58,+1.0294,+043.57,+1.0818,0,000,+001.31
1560584837.4428835,+072.64,+1.0293,+043.59,+1.0818,0,000,+001.31
1560584863.4734948,+072.69,+1.0292,+043.62,+1.0817,0,000,+001.31
1560584889.5020492,+072.74,+1.0291,+043.66,+1.0816,0,000,+001.31
1560584915.5326111,+072.79,+1.0290,+043.69,+1.0816,0,000,+001.31
1560584941.56318,+072.84,+1.0289,+043.70,+1.0816,0,000,+001.31
1560584967.5912995,+072.88,+1.0288,+043.73,+1.0815,0,000,+001.31
1560584993.6216097,+072.92,+1.0287,+043.77,+1.0814,0,000,+001.31
1560585019.6516764,+072.97,+1.0287,+043.80,+1.0814,0,000,+001.31
1560585045.682034,+073.01,+1.0286,+043.82,+1.0813,0,000,+001.31
1560585071.711643,+073.07,+1.0285,+043.85,+1.0813,0,000,+001.31
1560585097.7417092,+073.11,+1.0284,+043.88,+1.0813,0,000,+001.31
1560585123.772029,+073.15,+1.0283,+043.91,+1.0812,0,000,+001.31
1560585149.8022964,+073.20,+1.0282,+043.94,+1.0812,0,000,+001.31
1560585175.83258,+073.24,+1.0282,+043.97,+1.0811,0,000,+001.31
1560585201.8626676,+073.29,+1.0281,+043.99,+1.0811,0,000,+001.31
1560585227.892923,+073.33,+1.0280,+044.02,+1.0810,0,000,+001.31
1560585253.9230006,+073.37,+1.0279,+044.04,+1.0810,0,000,+001.31
1560585279.9533927,+073.42,+1.0278,+044.07,+1.0809,0,000,+001.31
1560585305.9837356,+073.46,+1.0278,+044.10,+1.0809,0,000,+001.31
1560585332.0140142,+073.50,+1.0277,+044.12,+1.0808,0,000,+001.31
1560585358.043741,+073.54,+1.0276,+044.15,+1.0808,0,000,+001.31
1560585384.0739374,+073.57,+1.0275,+044.18,+1.0807,0,000,+001.31
1560585410.1043203,+073.61,+1.0275,+044.20,+1.0807,0,000,+001.31
1560585436.1345966,+073.65,+1.0274,+044.23,+1.0806,0,000,+001.31
1560585462.1650238,+073.69,+1.0273,+044.25,+1.0806,0,000,+001.31
1560585488.1954162,+073.74,+1.0272,+044.28,+1.0806,0,000,+001.31
1560585514.2257075,+073.77,+1.0272,+044.30,+1.0805,0,000,+001.31
1560585540.2559316,+073.81,+1.0271,+044.33,+1.0805,0,000,+001.31
1560585566.2861695,+073.85,+1.0270,+044.36,+1.0804,0,000,+001.31
1560585592.316642,+073.89,+1.0270,+044.38,+1.0804,0,000,+001.31
1560585618.3467178,+073.93,+1.0269,+044.40,+1.0803,0,000,+001.31
1560585644.3771617,+073.97,+1.0268,+044.42,+1.0803,0,000,+001.31
1560585670.4071667,+073.99,+1.0268,+044.45,+1.0802,0,000,+001.31
1560585696.437387,+074.03,+1.0267,+044.48,+1.0802,0,000,+001.31
1560585722.4678082,+074.07,+1.0266,+044.51,+1.0801,0,000,+001.31
1560585748.4981256,+074.11,+1.0265,+044.53,+1.0801,0,000,+001.31
1560585774.5285804,+074.15,+1.0265,+044.55,+1.0801,0,000,+001.31
1560585800.558847,+074.19,+1.0264,+044.58,+1.0800,0,000,+001.31
1560585826.5892963,+074.22,+1.0263,+044.61,+1.0800,0,000,+001.31
1560585852.6196275,+074.26,+1.0263,+044.63,+1.0799,0,000,+001.31
1560585878.6499949,+074.30,+1.0262,+044.66,+1.0799,0,000,+001.31
